datesk;Item Name;Date;price
20110423;Chillies small (C.B.P);23/04/2011;NULL
20110423;Chillies Bajji yagani;23/04/2011;NULL
20110424;Chillies small (C.B.P);24/04/2011;NULL
20110424;Chillies Cleaned;24/04/2011;NULL
20110424;Chillies Bajji;24/04/2011;NULL
20110424;Chillies Green;24/04/2011;NULL
20110424;Chillies Bajji yagani;24/04/2011;NULL
20110425;Chillies Green;25/04/2011;NULL
20110425;Chillies Bajji;25/04/2011;NULL
20110425;Chillies Cleaned;25/04/2011;NULL
20110425;Chillies small (C.B.P);25/04/2011;NULL
20110425;Chillies Bajji yagani;25/04/2011;NULL
20110426;Chillies small (C.B.P);26/04/2011;38
20110426;Chillies Cleaned;26/04/2011;33
20110426;Chillies Bajji;26/04/2011;20
20110426;Chillies Green;26/04/2011;30
20110426;Chillies Bajji yagani;26/04/2011;0
20110427;Chillies Green;27/04/2011;30
20110427;Chillies Bajji;27/04/2011;20
20110427;Chillies Cleaned;27/04/2011;33
20110427;Chillies small (C.B.P);27/04/2011;38
20110427;Chillies Bajji yagani;27/04/2011;0
20110428;Chillies small (C.B.P);28/04/2011;38
20110428;Chillies Cleaned;28/04/2011;33
20110428;Chillies Bajji;28/04/2011;20
20110428;Chillies Green;28/04/2011;30
20110428;Chillies Bajji yagani;28/04/2011;0
20110429;Chillies Green;29/04/2011;30
20110429;Chillies Bajji;29/04/2011;20
20110429;Chillies Cleaned;29/04/2011;33
20110429;Chillies small (C.B.P);29/04/2011;38
20110429;Chillies Bajji yagani;29/04/2011;0
20110430;Chillies small (C.B.P);30/04/2011;38
20110430;Chillies Cleaned;30/04/2011;33
20110430;Chillies Bajji;30/04/2011;20
20110430;Chillies Green;30/04/2011;30
20110430;Chillies Bajji yagani;30/04/2011;0
20110501;Chillies Green;05/01/2011;NULL
20110501;Chillies Bajji;05/01/2011;NULL
20110501;Chillies Cleaned;05/01/2011;NULL
20110501;Chillies small (C.B.P);05/01/2011;NULL
20110501;Chillies Bajji yagani;05/01/2011;NULL
20110502;Chillies small (C.B.P);05/02/2011;38
20110502;Chillies Cleaned;05/02/2011;33
20110502;Chillies Bajji;05/02/2011;20
20110502;Chillies Green;05/02/2011;30
20110502;Chillies Bajji yagani;05/02/2011;0
20110503;Chillies Green;05/03/2011;30
20110503;Chillies Bajji;05/03/2011;20
20110503;Chillies Cleaned;05/03/2011;33
20110503;Chillies small (C.B.P);05/03/2011;38
20110503;Chillies Bajji yagani;05/03/2011;0
20110504;Chillies small (C.B.P);05/04/2011;38
20110504;Chillies Cleaned;05/04/2011;33
20110504;Chillies Bajji;05/04/2011;20
20110504;Chillies Green;05/04/2011;30
20110504;Chillies Bajji yagani;05/04/2011;0
20110505;Chillies Green;05/05/2011;30
20110505;Chillies Bajji;05/05/2011;20
20110505;Chillies Cleaned;05/05/2011;33
20110505;Chillies small (C.B.P);05/05/2011;38
20110505;Chillies Bajji yagani;05/05/2011;0
20110506;Chillies small (C.B.P);05/06/2011;NULL
20110506;Chillies Cleaned;05/06/2011;NULL
20110506;Chillies Bajji;05/06/2011;NULL
20110506;Chillies Green;05/06/2011;NULL
20110506;Chillies Bajji yagani;05/06/2011;NULL
20110507;Chillies Green;05/07/2011;30
20110507;Chillies Bajji;05/07/2011;20
20110507;Chillies Cleaned;05/07/2011;33
20110507;Chillies small (C.B.P);05/07/2011;38
20110507;Chillies Bajji yagani;05/07/2011;0
20110508;Chillies small (C.B.P);05/08/2011;NULL
20110508;Chillies Cleaned;05/08/2011;NULL
20110508;Chillies Bajji;05/08/2011;NULL
20110508;Chillies Green;05/08/2011;NULL
20110508;Chillies Bajji yagani;05/08/2011;NULL
20110509;Chillies Green;05/09/2011;30
20110509;Chillies Bajji;05/09/2011;20
20110509;Chillies Cleaned;05/09/2011;33
20110509;Chillies small (C.B.P);05/09/2011;38
20110509;Chillies Bajji yagani;05/09/2011;0
20110510;Chillies small (C.B.P);05/10/2011;38
20110510;Chillies Cleaned;05/10/2011;33
20110510;Chillies Bajji;05/10/2011;20
20110510;Chillies Green;05/10/2011;30
20110510;Chillies Bajji yagani;05/10/2011;0
20110511;Chillies Green;05/11/2011;30
20110511;Chillies Bajji;05/11/2011;20
20110511;Chillies Cleaned;05/11/2011;33
20110511;Chillies small (C.B.P);05/11/2011;38
20110511;Chillies Bajji yagani;05/11/2011;0
20110512;Chillies Bajji yagani;05/12/2011;0
20110512;Chillies small (C.B.P);05/12/2011;38
20110512;Chillies Cleaned;05/12/2011;33
20110512;Chillies Bajji;05/12/2011;20
20110512;Chillies Green;05/12/2011;30
20110513;Chillies Green;13/05/2011;30
20110513;Chillies Bajji;13/05/2011;20
20110513;Chillies Cleaned;13/05/2011;33
20110513;Chillies small (C.B.P);13/05/2011;38
20110513;Chillies Bajji yagani;13/05/2011;0
20110514;Chillies small (C.B.P);14/05/2011;38
20110514;Chillies Cleaned;14/05/2011;33
20110514;Chillies Bajji;14/05/2011;20
20110514;Chillies Green;14/05/2011;30
20110514;Chillies Bajji yagani;14/05/2011;0
20110515;Chillies Green;15/05/2011;NULL
20110515;Chillies Bajji;15/05/2011;NULL
20110515;Chillies Cleaned;15/05/2011;NULL
20110515;Chillies small (C.B.P);15/05/2011;NULL
20110515;Chillies Bajji yagani;15/05/2011;NULL
20110516;Chillies small (C.B.P);16/05/2011;38
20110516;Chillies Cleaned;16/05/2011;33
20110516;Chillies Bajji;16/05/2011;20
20110516;Chillies Green;16/05/2011;30
20110516;Chillies Bajji yagani;16/05/2011;0
20110517;Chillies Green;17/05/2011;30
20110517;Chillies Bajji;17/05/2011;20
20110517;Chillies Cleaned;17/05/2011;33
20110517;Chillies small (C.B.P);17/05/2011;38
20110517;Chillies Bajji yagani;17/05/2011;0
20110518;Chillies small (C.B.P);18/05/2011;38
20110518;Chillies Cleaned;18/05/2011;33
20110518;Chillies Bajji;18/05/2011;20
20110518;Chillies Green;18/05/2011;30
20110518;Chillies Bajji yagani;18/05/2011;0
20110519;Chillies Green;19/05/2011;30
20110519;Chillies Bajji;19/05/2011;20
20110519;Chillies Cleaned;19/05/2011;33
20110519;Chillies small (C.B.P);19/05/2011;38
20110519;Chillies Bajji yagani;19/05/2011;0
20110520;Chillies small (C.B.P);20/05/2011;38
20110520;Chillies Cleaned;20/05/2011;33
20110520;Chillies Bajji;20/05/2011;20
20110520;Chillies Green;20/05/2011;30
20110520;Chillies Bajji yagani;20/05/2011;0
20110521;Chillies Green;21/05/2011;30
20110521;Chillies Bajji;21/05/2011;20
20110521;Chillies Cleaned;21/05/2011;33
20110521;Chillies small (C.B.P);21/05/2011;38
20110521;Chillies Bajji yagani;21/05/2011;0
20110522;Chillies small (C.B.P);22/05/2011;NULL
20110522;Chillies Cleaned;22/05/2011;NULL
20110522;Chillies Bajji;22/05/2011;NULL
20110522;Chillies Green;22/05/2011;NULL
20110522;Chillies Bajji yagani;22/05/2011;NULL
20110523;Chillies Green;23/05/2011;30
20110523;Chillies Bajji;23/05/2011;20
20110523;Chillies Cleaned;23/05/2011;33
20110523;Chillies small (C.B.P);23/05/2011;38
20110523;Chillies Bajji yagani;23/05/2011;0
20110524;Chillies small (C.B.P);24/05/2011;38
20110524;Chillies Cleaned;24/05/2011;33
20110524;Chillies Bajji;24/05/2011;20
20110524;Chillies Green;24/05/2011;30
20110524;Chillies Bajji yagani;24/05/2011;0
20110525;Chillies Bajji yagani;25/05/2011;0
20110525;Chillies Green;25/05/2011;30
20110525;Chillies Bajji;25/05/2011;20
20110525;Chillies Cleaned;25/05/2011;33
20110525;Chillies small (C.B.P);25/05/2011;38
20110526;Chillies small (C.B.P);26/05/2011;38
20110526;Chillies Cleaned;26/05/2011;33
20110526;Chillies Bajji;26/05/2011;20
20110526;Chillies Green;26/05/2011;30
20110526;Chillies Bajji yagani;26/05/2011;0
20110527;Chillies Green;27/05/2011;30
20110527;Chillies Bajji;27/05/2011;20
20110527;Chillies Cleaned;27/05/2011;33
20110527;Chillies small (C.B.P);27/05/2011;38
20110527;Chillies Bajji yagani;27/05/2011;0
20110528;Chillies small (C.B.P);28/05/2011;38
20110528;Chillies Cleaned;28/05/2011;33
20110528;Chillies Bajji;28/05/2011;20
20110528;Chillies Green;28/05/2011;30
20110528;Chillies Bajji yagani;28/05/2011;0
20110529;Chillies Green;29/05/2011;NULL
20110529;Chillies Bajji;29/05/2011;NULL
20110529;Chillies Cleaned;29/05/2011;NULL
20110529;Chillies small (C.B.P);29/05/2011;NULL
20110529;Chillies Bajji yagani;29/05/2011;NULL
20110530;Chillies small (C.B.P);30/05/2011;38
20110530;Chillies Cleaned;30/05/2011;33
20110530;Chillies Bajji;30/05/2011;20
20110530;Chillies Green;30/05/2011;30
20110530;Chillies Bajji yagani;30/05/2011;0
20110531;Chillies Green;31/05/2011;30
20110531;Chillies Bajji;31/05/2011;20
20110531;Chillies Cleaned;31/05/2011;33
20110531;Chillies small (C.B.P);31/05/2011;38
20110531;Chillies Bajji yagani;31/05/2011;0
20110601;Chillies small (C.B.P);06/01/2011;38
20110601;Chillies Cleaned;06/01/2011;33
20110601;Chillies Bajji;06/01/2011;20
20110601;Chillies Green;06/01/2011;30
20110601;Chillies Bajji yagani;06/01/2011;0
20110602;Chillies Green;06/02/2011;30
20110602;Chillies Bajji;06/02/2011;20
20110602;Chillies Cleaned;06/02/2011;33
20110602;Chillies small (C.B.P);06/02/2011;38
20110602;Chillies Bajji yagani;06/02/2011;0
20110603;Chillies small (C.B.P);06/03/2011;38
20110603;Chillies Cleaned;06/03/2011;33
20110603;Chillies Bajji;06/03/2011;20
20110603;Chillies Green;06/03/2011;30
20110603;Chillies Bajji yagani;06/03/2011;0
20110604;Chillies Green;06/04/2011;30
20110604;Chillies Bajji;06/04/2011;20
20110604;Chillies Cleaned;06/04/2011;33
20110604;Chillies small (C.B.P);06/04/2011;38
20110604;Chillies Bajji yagani;06/04/2011;0
20110605;Chillies small (C.B.P);06/05/2011;NULL
20110605;Chillies Cleaned;06/05/2011;NULL
20110605;Chillies Bajji;06/05/2011;NULL
20110605;Chillies Green;06/05/2011;NULL
20110605;Chillies Bajji yagani;06/05/2011;NULL
20110606;Chillies Green;06/06/2011;30
20110606;Chillies Bajji;06/06/2011;20
20110606;Chillies Cleaned;06/06/2011;33
20110606;Chillies small (C.B.P);06/06/2011;38
20110606;Chillies Bajji yagani;06/06/2011;0
20110607;Chillies small (C.B.P);06/07/2011;38
20110607;Chillies Cleaned;06/07/2011;33
20110607;Chillies Bajji;06/07/2011;20
20110607;Chillies Green;06/07/2011;30
20110607;Chillies Bajji yagani;06/07/2011;0
20110608;Chillies Green;06/08/2011;30
20110608;Chillies Bajji;06/08/2011;20
20110608;Chillies Cleaned;06/08/2011;33
20110608;Chillies small (C.B.P);06/08/2011;38
20110608;Chillies Bajji yagani;06/08/2011;0
20110609;Chillies small (C.B.P);06/09/2011;38
20110609;Chillies Cleaned;06/09/2011;33
20110609;Chillies Bajji;06/09/2011;20
20110609;Chillies Green;06/09/2011;30
20110609;Chillies Bajji yagani;06/09/2011;0
20110610;Chillies Green;06/10/2011;30
20110610;Chillies Bajji;06/10/2011;20
20110610;Chillies Cleaned;06/10/2011;33
20110610;Chillies small (C.B.P);06/10/2011;38
20110610;Chillies Bajji yagani;06/10/2011;0
20110611;Chillies small (C.B.P);06/11/2011;38
20110611;Chillies Cleaned;06/11/2011;33
20110611;Chillies Bajji;06/11/2011;20
20110611;Chillies Green;06/11/2011;30
20110611;Chillies Bajji yagani;06/11/2011;0
20110612;Chillies Green;06/12/2011;NULL
20110612;Chillies Bajji;06/12/2011;NULL
20110612;Chillies Cleaned;06/12/2011;NULL
20110612;Chillies small (C.B.P);06/12/2011;NULL
20110612;Chillies Bajji yagani;06/12/2011;NULL
20110613;Chillies small (C.B.P);13/06/2011;38
20110613;Chillies Cleaned;13/06/2011;33
20110613;Chillies Bajji;13/06/2011;20
20110613;Chillies Green;13/06/2011;30
20110613;Chillies Bajji yagani;13/06/2011;0
20110614;Chillies Green;14/06/2011;30
20110614;Chillies Bajji;14/06/2011;20
20110614;Chillies Cleaned;14/06/2011;33
20110614;Chillies small (C.B.P);14/06/2011;38
20110614;Chillies Bajji yagani;14/06/2011;0
20110615;Chillies small (C.B.P);15/06/2011;38
20110615;Chillies Cleaned;15/06/2011;33
20110615;Chillies Bajji;15/06/2011;20
20110615;Chillies Green;15/06/2011;30
20110615;Chillies Bajji yagani;15/06/2011;0
20110616;Chillies Green;16/06/2011;30
20110616;Chillies Bajji;16/06/2011;20
20110616;Chillies Cleaned;16/06/2011;33
20110616;Chillies small (C.B.P);16/06/2011;38
20110616;Chillies Bajji yagani;16/06/2011;0
20110617;Chillies small (C.B.P);17/06/2011;38
20110617;Chillies Cleaned;17/06/2011;33
20110617;Chillies Bajji;17/06/2011;20
20110617;Chillies Green;17/06/2011;30
20110617;Chillies Bajji yagani;17/06/2011;0
20110618;Chillies Green;18/06/2011;30
20110618;Chillies Bajji;18/06/2011;20
20110618;Chillies Cleaned;18/06/2011;33
20110618;Chillies small (C.B.P);18/06/2011;38
20110618;Chillies Bajji yagani;18/06/2011;0
20110619;Chillies small (C.B.P);19/06/2011;NULL
20110619;Chillies Cleaned;19/06/2011;NULL
20110619;Chillies Bajji;19/06/2011;NULL
20110619;Chillies Green;19/06/2011;NULL
20110619;Chillies Bajji yagani;19/06/2011;NULL
20110620;Chillies Green;20/06/2011;30
20110620;Chillies Bajji;20/06/2011;20
20110620;Chillies Cleaned;20/06/2011;33
20110620;Chillies small (C.B.P);20/06/2011;38
20110620;Chillies Bajji yagani;20/06/2011;0
20110621;Chillies small (C.B.P);21/06/2011;38
20110621;Chillies Cleaned;21/06/2011;33
20110621;Chillies Bajji;21/06/2011;20
20110621;Chillies Green;21/06/2011;30
20110621;Chillies Bajji yagani;21/06/2011;0
20110622;Chillies Green;22/06/2011;30
20110622;Chillies Bajji;22/06/2011;20
20110622;Chillies Cleaned;22/06/2011;33
20110622;Chillies small (C.B.P);22/06/2011;38
20110622;Chillies Bajji yagani;22/06/2011;0
20110623;Chillies small (C.B.P);23/06/2011;38
20110623;Chillies Cleaned;23/06/2011;33
20110623;Chillies Bajji;23/06/2011;20
20110623;Chillies Green;23/06/2011;30
20110623;Chillies Bajji yagani;23/06/2011;0
20110624;Chillies Green;24/06/2011;30
20110624;Chillies Bajji;24/06/2011;20
20110624;Chillies Cleaned;24/06/2011;33
20110624;Chillies small (C.B.P);24/06/2011;38
20110624;Chillies Bajji yagani;24/06/2011;0
20110625;Chillies small (C.B.P);25/06/2011;38
20110625;Chillies Cleaned;25/06/2011;33
20110625;Chillies Bajji;25/06/2011;20
20110625;Chillies Green;25/06/2011;30
20110625;Chillies Bajji yagani;25/06/2011;0
20110626;Chillies Green;26/06/2011;NULL
20110626;Chillies Bajji;26/06/2011;NULL
20110626;Chillies Cleaned;26/06/2011;NULL
20110626;Chillies small (C.B.P);26/06/2011;NULL
20110626;Chillies Bajji yagani;26/06/2011;NULL
20110627;Chillies small (C.B.P);27/06/2011;38
20110627;Chillies Cleaned;27/06/2011;33
20110627;Chillies Bajji;27/06/2011;20
20110627;Chillies Green;27/06/2011;30
20110627;Chillies Bajji yagani;27/06/2011;0
20110628;Chillies Green;28/06/2011;30
20110628;Chillies Bajji;28/06/2011;20
20110628;Chillies Cleaned;28/06/2011;33
20110628;Chillies small (C.B.P);28/06/2011;38
20110628;Chillies Bajji yagani;28/06/2011;0
20110629;Chillies small (C.B.P);29/06/2011;38
20110629;Chillies Cleaned;29/06/2011;33
20110629;Chillies Bajji;29/06/2011;20
20110629;Chillies Green;29/06/2011;30
20110629;Chillies Bajji yagani;29/06/2011;0
20110630;Chillies Green;30/06/2011;30
20110630;Chillies Bajji;30/06/2011;20
20110630;Chillies Cleaned;30/06/2011;33
20110630;Chillies small (C.B.P);30/06/2011;38
20110630;Chillies Bajji yagani;30/06/2011;0
20110701;Chillies small (C.B.P);07/01/2011;38
20110701;Chillies Cleaned;07/01/2011;33
20110701;Chillies Bajji;07/01/2011;20
20110701;Chillies Green;07/01/2011;30
20110701;Chillies Bajji yagani;07/01/2011;0
20110702;Chillies Green;07/02/2011;30
20110702;Chillies Bajji;07/02/2011;20
20110702;Chillies Cleaned;07/02/2011;33
20110702;Chillies small (C.B.P);07/02/2011;38
20110702;Chillies Bajji yagani;07/02/2011;0
20110703;Chillies small (C.B.P);07/03/2011;NULL
20110703;Chillies Cleaned;07/03/2011;NULL
20110703;Chillies Bajji;07/03/2011;NULL
20110703;Chillies Green;07/03/2011;NULL
20110703;Chillies Bajji yagani;07/03/2011;NULL
20110704;Chillies Bajji yagani;07/04/2011;0
20110704;Chillies Green;07/04/2011;30
20110704;Chillies Bajji;07/04/2011;20
20110704;Chillies Cleaned;07/04/2011;33
20110704;Chillies small (C.B.P);07/04/2011;38
20110705;Chillies small (C.B.P);07/05/2011;NULL
20110705;Chillies Cleaned;07/05/2011;NULL
20110705;Chillies Bajji;07/05/2011;NULL
20110705;Chillies Green;07/05/2011;NULL
20110705;Chillies Bajji yagani;07/05/2011;NULL
20110706;Chillies Green;07/06/2011;30
20110706;Chillies Bajji;07/06/2011;20
20110706;Chillies Cleaned;07/06/2011;33
20110706;Chillies small (C.B.P);07/06/2011;38
20110706;Chillies Bajji yagani;07/06/2011;0
20110707;Chillies small (C.B.P);07/07/2011;38
20110707;Chillies Cleaned;07/07/2011;33
20110707;Chillies Bajji;07/07/2011;20
20110707;Chillies Green;07/07/2011;30
20110707;Chillies Bajji yagani;07/07/2011;0
20110708;Chillies Green;07/08/2011;30
20110708;Chillies Bajji;07/08/2011;20
20110708;Chillies Cleaned;07/08/2011;33
20110708;Chillies small (C.B.P);07/08/2011;38
20110708;Chillies Bajji yagani;07/08/2011;0
20110709;Chillies small (C.B.P);07/09/2011;38
20110709;Chillies Cleaned;07/09/2011;33
20110709;Chillies Bajji;07/09/2011;20
20110709;Chillies Green;07/09/2011;30
20110709;Chillies Bajji yagani;07/09/2011;0
20110710;Chillies Green;07/10/2011;NULL
20110710;Chillies Bajji;07/10/2011;NULL
20110710;Chillies Cleaned;07/10/2011;NULL
20110710;Chillies small (C.B.P);07/10/2011;NULL
20110710;Chillies Bajji yagani;07/10/2011;NULL
20110711;Chillies small (C.B.P);07/11/2011;38
20110711;Chillies Cleaned;07/11/2011;33
20110711;Chillies Bajji;07/11/2011;20
20110711;Chillies Green;07/11/2011;30
20110711;Chillies Bajji yagani;07/11/2011;0
20110712;Chillies Green;07/12/2011;30
20110712;Chillies Bajji;07/12/2011;20
20110712;Chillies Cleaned;07/12/2011;33
20110712;Chillies small (C.B.P);07/12/2011;38
20110712;Chillies Bajji yagani;07/12/2011;0
20110713;Chillies small (C.B.P);13/07/2011;38
20110713;Chillies Cleaned;13/07/2011;33
20110713;Chillies Bajji;13/07/2011;20
20110713;Chillies Green;13/07/2011;30
20110713;Chillies Bajji yagani;13/07/2011;0
20110714;Chillies Green;14/07/2011;30
20110714;Chillies Bajji;14/07/2011;20
20110714;Chillies Cleaned;14/07/2011;33
20110714;Chillies small (C.B.P);14/07/2011;38
20110714;Chillies Bajji yagani;14/07/2011;0
20110715;Chillies small (C.B.P);15/07/2011;38
20110715;Chillies Cleaned;15/07/2011;33
20110715;Chillies Bajji;15/07/2011;20
20110715;Chillies Green;15/07/2011;30
20110715;Chillies Bajji yagani;15/07/2011;0
20110716;Chillies Green;16/07/2011;30
20110716;Chillies Bajji;16/07/2011;20
20110716;Chillies Cleaned;16/07/2011;33
20110716;Chillies small (C.B.P);16/07/2011;38
20110716;Chillies Bajji yagani;16/07/2011;0
20110717;Chillies small (C.B.P);17/07/2011;NULL
20110717;Chillies Cleaned;17/07/2011;NULL
20110717;Chillies Bajji;17/07/2011;NULL
20110717;Chillies Green;17/07/2011;NULL
20110717;Chillies Bajji yagani;17/07/2011;NULL
20110718;Chillies Green;18/07/2011;30
20110718;Chillies Bajji;18/07/2011;20
20110718;Chillies Cleaned;18/07/2011;33
20110718;Chillies small (C.B.P);18/07/2011;38
20110718;Chillies Bajji yagani;18/07/2011;0
20110719;Chillies small (C.B.P);19/07/2011;38
20110719;Chillies Cleaned;19/07/2011;33
20110719;Chillies Bajji;19/07/2011;20
20110719;Chillies Green;19/07/2011;30
20110719;Chillies Bajji yagani;19/07/2011;0
20110720;Chillies Bajji yagani;20/07/2011;0
20110720;Chillies Green;20/07/2011;30
20110720;Chillies Bajji;20/07/2011;20
20110720;Chillies Cleaned;20/07/2011;33
20110720;Chillies small (C.B.P);20/07/2011;38
20110721;Chillies small (C.B.P);21/07/2011;38
20110721;Chillies Cleaned;21/07/2011;33
20110721;Chillies Bajji;21/07/2011;20
20110721;Chillies Green;21/07/2011;30
20110721;Chillies Bajji yagani;21/07/2011;0
20110722;Chillies Green;22/07/2011;30
20110722;Chillies Bajji;22/07/2011;20
20110722;Chillies Cleaned;22/07/2011;33
20110722;Chillies small (C.B.P);22/07/2011;38
20110722;Chillies Bajji yagani;22/07/2011;0
20110723;Chillies small (C.B.P);23/07/2011;38
20110723;Chillies Cleaned;23/07/2011;33
20110723;Chillies Bajji;23/07/2011;20
20110723;Chillies Green;23/07/2011;30
20110723;Chillies Bajji yagani;23/07/2011;0
20110724;Chillies Bajji yagani;24/07/2011;NULL
20110724;Chillies Green;24/07/2011;NULL
20110724;Chillies Bajji;24/07/2011;NULL
20110724;Chillies Cleaned;24/07/2011;NULL
20110724;Chillies small (C.B.P);24/07/2011;NULL
20110725;Chillies small (C.B.P);25/07/2011;38
20110725;Chillies Cleaned;25/07/2011;33
20110725;Chillies Bajji;25/07/2011;20
20110725;Chillies Green;25/07/2011;30
20110725;Chillies Bajji yagani;25/07/2011;0
20110726;Chillies Green;26/07/2011;30
20110726;Chillies Bajji;26/07/2011;20
20110726;Chillies Cleaned;26/07/2011;33
20110726;Chillies small (C.B.P);26/07/2011;38
20110726;Chillies Bajji yagani;26/07/2011;0
20110727;Chillies small (C.B.P);27/07/2011;38
